crop,soil_type,Seedling Stage,Moisture,Temperature,Humidity,Rainfall,Result
Chilli,Chalky Soil,Flowering,34,28,71,131.87,1
Chilli,Chalky Soil,Flowering,35,29,68,67.39,1
Chilli,Chalky Soil,Flowering,36,30,65,29.41,1
Chilli,Chalky Soil,Flowering,37,31,62,10.34,1
Chilli,Chalky Soil,Flowering,38,32,59,0,1
Chilli,Chalky Soil,Flowering,39,33,56,7.91,1
Chilli,Chalky Soil,Flowering,40,34,53,40.24,1
Chilli,Chalky Soil,Flowering,41,35,50,57.81,1
Chilli,Chalky Soil,Flowering,42,36,47,96.97,1
Chilli,Chalky Soil,Flowering,43,37,44,168.56,1
Chilli,Chalky Soil,Flowering,44,38,41,261.7,1
Chilli,Chalky Soil,Flowering,45,39,38,176.82,1
Chilli,Chalky Soil,Flowering,46,40,35,110.09,1
Chilli,Chalky Soil,Flowering,47,41,32,75.61,1
Chilli,Chalky Soil,Flowering,48,42,29,9.32,1
Chilli,Chalky Soil,Flowering,49,43,26,22.69,1
Chilli,Chalky Soil,Flowering,50,44,23,13.25,1
Chilli,Chalky Soil,Flowering,51,45,20,0,1
Chilli,Chalky Soil,Flowering,52,46,17,24.13,1
Chilli,Chalky Soil,Flowering,53,25,80,61.74,1
Chilli,Chalky Soil,Flowering,54,26,77,102.82,1
Chilli,Chalky Soil,Flowering,55,27,74,216.74,1
Chilli,Chalky Soil,Flowering,56,28,71,243.12,1
Chilli,Chalky Soil,Flowering,57,29,68,189.77,1
Chilli,Chalky Soil,Flowering,58,30,65,115.52,1
Chilli,Chalky Soil,Flowering,59,31,62,59.2,1
Chilli,Chalky Soil,Flowering,60,32,59,21.82,1
Chilli,Chalky Soil,Flowering,61,33,56,0,1
Chilli,Chalky Soil,Flowering,62,34,53,8.88,1
Chilli,Chalky Soil,Flowering,63,35,50,0,1
Chilli,Chalky Soil,Flowering,64,36,47,4.19,1
Chilli,Chalky Soil,Flowering,65,37,44,56.17,1
Chilli,Chalky Soil,Flowering,66,38,41,116.54,1
Chilli,Chalky Soil,Flowering,67,39,38,195.8,1
Chilli,Chalky Soil,Flowering,68,40,35,243.01,1
Chilli,Chalky Soil,Flowering,69,41,32,187.24,1
Chilli,Chalky Soil,Flowering,70,42,29,118.92,1
Chilli,Chalky Soil,Flowering,71,43,26,69.83,1
Chilli,Chalky Soil,Flowering,72,44,23,29.67,1
Chilli,Chalky Soil,Flowering,73,45,20,17.67,1
Chilli,Chalky Soil,Flowering,74,46,17,19.96,1
Chilli,Chalky Soil,Flowering,75,25,80,15.25,1
Chilli,Chalky Soil,Flowering,76,26,77,19.36,1
Chilli,Chalky Soil,Flowering,77,27,74,58.06,1
Chilli,Chalky Soil,Flowering,78,28,71,95.62,1
Chilli,Chalky Soil,Flowering,79,29,68,197.1,1
Chilli,Chalky Soil,Flowering,80,30,65,243.92,1
Chilli,Chalky Soil,Flowering,81,31,62,180.52,2
Chilli,Chalky Soil,Flowering,82,32,59,114.33,2
Chilli,Chalky Soil,Flowering,83,33,56,54.52,2
Chilli,Chalky Soil,Flowering,84,34,53,21.52,2
Chilli,Chalky Soil,Flowering,85,35,50,12.01,2
Chilli,Chalky Soil,Flowering,86,36,47,15.42,2
Chilli,Chalky Soil,Flowering,87,37,44,12.25,2
Chilli,Chalky Soil,Flowering,88,38,41,26.78,2
Chilli,Chalky Soil,Flowering,89,39,38,33.56,2
Chilli,Chalky Soil,Flowering,90,40,35,106.42,2
Chilli,Chalky Soil,Flowering,91,41,32,198.3,0
Chilli,Chalky Soil,Flowering,92,42,29,253.34,0
Chilli,Chalky Soil,Flowering,93,43,26,189.01,0
Chilli,Chalky Soil,Flowering,94,44,23,110.53,0
Chilli,Chalky Soil,Flowering,95,45,20,36.9,0
Chilli,Chalky Soil,Flowering,96,46,17,7.95,0
Chilli,Chalky Soil,Flowering,97,25,81,20.4,0
Chilli,Chalky Soil,Flowering,98,26,79,0,0
Chilli,Chalky Soil,Flowering,99,27,76,18.31,0
Chilli,Chalky Soil,Flowering,100,28,73,5.78,0
Chilli,Black Soil,Germination,1,29,70,50.18,1
Chilli,Black Soil,Germination,2,30,67,110.58,1
Chilli,Black Soil,Germination,3,31,64,205.62,1
Chilli,Black Soil,Germination,4,32,61,241.32,1
Chilli,Black Soil,Germination,5,33,58,175.36,1
Chilli,Black Soil,Germination,6,34,55,112.8,1
Chilli,Black Soil,Germination,7,35,52,55.1,1
Chilli,Black Soil,Germination,8,36,49,30.37,1
Chilli,Black Soil,Germination,9,25,80,14.55,1
Chilli,Black Soil,Germination,10,26,77,9.24,1
Chilli,Black Soil,Germination,11,27,74,14.04,1
Chilli,Black Soil,Germination,12,28,71,32.59,1
Chilli,Black Soil,Germination,13,29,68,50.28,1
Chilli,Black Soil,Germination,14,30,65,99.69,1
Chilli,Black Soil,Germination,15,31,62,196.38,1
Chilli,Black Soil,Germination,16,32,59,254.51,1
Chilli,Black Soil,Germination,17,33,56,170.39,1
Chilli,Black Soil,Germination,18,34,53,133.44,1
Chilli,Black Soil,Germination,19,35,50,57.49,1
Chilli,Black Soil,Germination,20,36,47,18.42,1
Chilli,Black Soil,Germination,21,37,44,9.51,1
Chilli,Black Soil,Germination,22,38,41,0,1
Chilli,Black Soil,Germination,23,39,38,18.19,1
Chilli,Black Soil,Germination,24,40,35,7.15,1
Chilli,Black Soil,Germination,25,41,32,51.26,1
Chilli,Black Soil,Germination,26,42,29,109.43,1
Chilli,Black Soil,Germination,27,43,26,214.8,1
Chilli,Black Soil,Germination,28,44,23,256.91,1
Chilli,Black Soil,Germination,29,45,20,182.53,1
Chilli,Black Soil,Germination,30,46,17,130,1
Chilli,Black Soil,Germination,31,25,80,59.5,1
Chilli,Black Soil,Germination,32,26,77,27.99,1
Chilli,Black Soil,Germination,33,27,74,18.6,1
Chilli,Black Soil,Germination,34,28,71,17.99,1
Chilli,Black Soil,Germination,35,29,68,0,1
Chilli,Black Soil,Germination,36,30,65,28.91,1
Chilli,Black Soil,Germination,37,31,62,49.05,1
Chilli,Black Soil,Germination,38,32,59,85,1
Chilli,Black Soil,Germination,39,33,56,203.69,1
Chilli,Black Soil,Germination,40,34,53,251.73,1
Chilli,Black Soil,Germination,41,35,50,181.56,1
Chilli,Black Soil,Germination,42,36,47,131.84,1
Chilli,Black Soil,Germination,43,37,44,63.65,1
Chilli,Black Soil,Germination,44,38,41,24.24,1
Chilli,Black Soil,Germination,45,39,38,0,1
Chilli,Black Soil,Germination,46,40,35,24.74,1
Chilli,Black Soil,Germination,47,41,32,0,1
Chilli,Black Soil,Germination,48,42,29,17.43,1
Chilli,Black Soil,Germination,49,43,26,34.42,1
Chilli,Black Soil,Germination,50,44,23,113.8,1
Chilli,Black Soil,Germination,51,45,20,208.7,1
Chilli,Black Soil,Germination,52,46,17,260.61,1
Chilli,Black Soil,Germination,53,25,80,183.77,1
Chilli,Black Soil,Germination,54,26,77,110.6,1
Chilli,Black Soil,Germination,55,27,74,61.72,1
Chilli,Black Soil,Germination,56,28,71,36.27,1
Chilli,Black Soil,Germination,57,29,68,3.67,1
Chilli,Black Soil,Germination,58,30,65,2.2,1
Chilli,Black Soil,Germination,59,31,62,13.95,1
Chilli,Black Soil,Germination,60,32,59,9.28,2
Chilli,Black Soil,Germination,61,33,56,50.8,2
Chilli,Black Soil,Germination,62,34,53,99.66,2
Chilli,Black Soil,Germination,63,35,50,196.69,2
Chilli,Black Soil,Germination,64,36,47,259.94,2
Chilli,Black Soil,Germination,65,37,44,169.29,2
Chilli,Black Soil,Germination,66,38,41,116.38,2
Chilli,Black Soil,Germination,67,39,38,55.69,2
Chilli,Black Soil,Germination,68,40,35,16.14,2
Chilli,Black Soil,Germination,69,41,32,0,2
Chilli,Black Soil,Germination,70,42,29,0,2
Chilli,Black Soil,Germination,71,43,26,6.73,2
Chilli,Black Soil,Germination,72,44,23,5.88,2
Chilli,Black Soil,Germination,73,45,20,40.95,2
Chilli,Black Soil,Germination,74,46,17,102.5,2
Chilli,Black Soil,Germination,75,25,80,188.33,2
Chilli,Black Soil,Germination,76,26,77,253.9,2
Chilli,Black Soil,Germination,77,27,74,175.25,2
Chilli,Black Soil,Germination,78,28,71,120.08,2
Chilli,Black Soil,Germination,79,29,68,62.4,2
Chilli,Black Soil,Germination,80,30,65,32.77,0
Chilli,Black Soil,Germination,81,31,62,24.06,0
Chilli,Black Soil,Germination,82,32,59,2.04,0
Chilli,Black Soil,Germination,83,33,56,7.23,0
Chilli,Black Soil,Germination,84,34,53,24.73,0
Chilli,Black Soil,Germination,85,35,50,43.17,0
Chilli,Black Soil,Germination,86,36,47,91.56,0
Chilli,Black Soil,Germination,87,37,44,188.2,0
Chilli,Black Soil,Germination,88,38,41,258,0
Chilli,Black Soil,Germination,89,39,38,183.35,0
Chilli,Black Soil,Germination,90,40,35,130.46,0
Chilli,Black Soil,Germination,91,41,32,72.84,0
Chilli,Black Soil,Germination,92,42,29,12.43,0
Chilli,Black Soil,Germination,93,43,26,11.8,0
Chilli,Black Soil,Germination,94,44,23,0,0
Chilli,Black Soil,Germination,95,45,20,0,0
Chilli,Black Soil,Germination,96,46,17,17.74,0
Chilli,Black Soil,Germination,97,25,81,44.89,0
Chilli,Black Soil,Germination,98,26,79,109.43,0
Chilli,Black Soil,Germination,99,27,76,204.19,0
Chilli,Black Soil,Germination,100,28,73,251.3,0
Chilli,Black Soil,Seedling Stage,1,29,70,172.14,1
Chilli,Black Soil,Seedling Stage,2,30,67,119.34,1
Chilli,Black Soil,Seedling Stage,3,31,64,65.75,1
Chilli,Black Soil,Seedling Stage,4,32,61,15.04,1
Chilli,Black Soil,Seedling Stage,5,33,58,5.5,1
Chilli,Black Soil,Seedling Stage,6,34,55,5.73,1
Chilli,Black Soil,Seedling Stage,7,35,52,1.83,1
Chilli,Black Soil,Seedling Stage,8,36,49,9.2,1
Chilli,Black Soil,Seedling Stage,9,25,80,33.57,1
Chilli,Black Soil,Seedling Stage,10,26,77,104.19,1
Chilli,Black Soil,Seedling Stage,11,27,74,212.99,1
Chilli,Black Soil,Seedling Stage,12,28,71,240.48,1
Chilli,Black Soil,Seedling Stage,13,29,68,186.23,1
Chilli,Black Soil,Seedling Stage,14,30,65,112.8,1
Chilli,Black Soil,Seedling Stage,15,31,62,64.82,1
Chilli,Black Soil,Seedling Stage,16,32,59,19.72,1
Chilli,Black Soil,Seedling Stage,17,33,56,25.52,1
Chilli,Black Soil,Seedling Stage,18,34,53,1.44,1
Chilli,Black Soil,Seedling Stage,19,35,50,8.14,1
Chilli,Black Soil,Seedling Stage,20,36,47,27.21,1
Chilli,Black Soil,Seedling Stage,21,37,44,35.77,1
Chilli,Black Soil,Seedling Stage,22,38,41,111.63,1
Chilli,Black Soil,Seedling Stage,23,39,38,186.86,1
Chilli,Black Soil,Seedling Stage,24,40,35,241.06,1
Chilli,Black Soil,Seedling Stage,25,41,32,191.51,1
Chilli,Black Soil,Seedling Stage,26,42,29,113.85,1
Chilli,Black Soil,Seedling Stage,27,43,26,62.67,1
Chilli,Black Soil,Seedling Stage,28,44,23,24.7,1
Chilli,Black Soil,Seedling Stage,29,45,20,0,1
Chilli,Black Soil,Seedling Stage,30,46,17,6.32,1
Chilli,Black Soil,Seedling Stage,31,25,80,0,1
Chilli,Black Soil,Seedling Stage,32,26,77,25.02,1
Chilli,Black Soil,Seedling Stage,33,27,74,35.08,1
Chilli,Black Soil,Seedling Stage,34,28,71,89.03,1
Chilli,Black Soil,Seedling Stage,35,29,68,179.56,1
Chilli,Black Soil,Seedling Stage,36,30,65,274.68,1
Chilli,Black Soil,Seedling Stage,37,31,62,172.03,1
Chilli,Black Soil,Seedling Stage,38,32,59,123.57,1
Chilli,Black Soil,Seedling Stage,39,33,56,64.04,1
Chilli,Black Soil,Seedling Stage,40,34,53,11.36,1
Chilli,Black Soil,Seedling Stage,41,35,50,21.19,1
Chilli,Black Soil,Seedling Stage,42,36,47,0,1
Chilli,Black Soil,Seedling Stage,43,37,44,11.9,1
Chilli,Black Soil,Seedling Stage,44,38,41,9.81,1
Chilli,Black Soil,Seedling Stage,45,39,38,47.28,1
Chilli,Black Soil,Seedling Stage,46,40,35,100.81,1
Chilli,Black Soil,Seedling Stage,47,41,32,200.3,1
Chilli,Black Soil,Seedling Stage,48,42,29,246.36,1
Chilli,Black Soil,Seedling Stage,49,43,26,180.8,1
Chilli,Black Soil,Seedling Stage,50,44,23,115.55,1
Chilli,Black Soil,Seedling Stage,51,45,20,50.63,1
Chilli,Black Soil,Seedling Stage,52,46,17,19.65,1
Chilli,Black Soil,Seedling Stage,53,25,80,10.98,1
Chilli,Black Soil,Seedling Stage,54,26,77,15.81,1
Chilli,Black Soil,Seedling Stage,55,27,74,20.78,1
Chilli,Black Soil,Seedling Stage,56,28,71,30.3,1
Chilli,Black Soil,Seedling Stage,57,29,68,47.33,1
Chilli,Black Soil,Seedling Stage,58,30,65,97.08,1
Chilli,Black Soil,Seedling Stage,59,31,62,218.69,1
Chilli,Black Soil,Seedling Stage,60,32,59,260.15,1
Chilli,Black Soil,Seedling Stage,61,33,56,189.34,1
Chilli,Black Soil,Seedling Stage,62,34,53,132.25,1
Chilli,Black Soil,Seedling Stage,63,35,50,62.95,1
Chilli,Black Soil,Seedling Stage,64,36,47,24.2,1
Chilli,Black Soil,Seedling Stage,65,37,44,12.99,1
Chilli,Black Soil,Seedling Stage,66,38,41,5.2,1
Chilli,Black Soil,Seedling Stage,67,39,38,5.62,1
Chilli,Black Soil,Seedling Stage,68,40,35,25.79,1
Chilli,Black Soil,Seedling Stage,69,41,32,59.59,1
Chilli,Black Soil,Seedling Stage,70,42,29,118.16,2
Chilli,Black Soil,Seedling Stage,71,43,26,194.17,2
Chilli,Black Soil,Seedling Stage,72,44,23,234.08,2
Chilli,Black Soil,Seedling Stage,73,45,20,194.57,2
Chilli,Black Soil,Seedling Stage,74,46,17,122.84,2
Chilli,Black Soil,Seedling Stage,75,25,80,53.65,2
Chilli,Black Soil,Seedling Stage,76,26,77,16.26,2
Chilli,Black Soil,Seedling Stage,77,27,74,0,2
Chilli,Black Soil,Seedling Stage,78,28,71,3.45,2
Chilli,Black Soil,Seedling Stage,79,29,68,19.92,2
Chilli,Black Soil,Seedling Stage,80,30,65,1.99,2
Chilli,Black Soil,Seedling Stage,81,31,62,77.11,0
Chilli,Black Soil,Seedling Stage,82,32,59,112.17,0
Chilli,Black Soil,Seedling Stage,83,33,56,205.5,0
Chilli,Black Soil,Seedling Stage,84,34,53,250.23,0
Chilli,Black Soil,Seedling Stage,85,35,50,178.25,0
Chilli,Black Soil,Seedling Stage,86,36,47,106.77,0
Chilli,Black Soil,Seedling Stage,87,37,44,52.72,0
Chilli,Black Soil,Seedling Stage,88,38,41,30.2,0
Chilli,Black Soil,Seedling Stage,89,39,38,15.3,0
Chilli,Black Soil,Seedling Stage,90,40,35,0,0
Chilli,Black Soil,Seedling Stage,91,41,32,17.85,0
Chilli,Black Soil,Seedling Stage,92,42,29,8.08,0
Chilli,Black Soil,Seedling Stage,93,43,26,52.47,0
Chilli,Black Soil,Seedling Stage,94,44,23,121.02,0
Chilli,Black Soil,Seedling Stage,95,45,20,203.12,0
Chilli,Black Soil,Seedling Stage,96,46,17,274.89,0
Chilli,Black Soil,Seedling Stage,97,25,81,177.5,0
Chilli,Black Soil,Seedling Stage,98,26,79,123.79,0
Chilli,Black Soil,Seedling Stage,99,27,76,61.17,0
Chilli,Black Soil,Seedling Stage,100,28,73,9.16,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,1,29,70,12.32,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,2,30,67,0.82,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,3,31,64,10.26,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,4,32,61,20.75,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,5,33,58,61.04,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,6,34,55,101.57,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,7,35,52,215.1,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,8,36,49,248.23,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,9,25,80,188.54,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,10,26,77,111.48,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,11,27,74,58.63,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,12,28,71,21.34,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,13,29,68,8.41,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,14,30,65,0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,15,31,62,4.81,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,16,32,59,20.15,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,17,33,56,25.05,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,18,34,53,94.68,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,19,35,50,197.84,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,20,36,47,251.84,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,21,37,44,177.47,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,22,38,41,124.26,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,23,39,38,54.21,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,24,40,35,17.54,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,25,41,32,0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,26,42,29,0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,27,43,26,2.96,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,28,44,23,29.44,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,29,45,20,54.14,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,30,46,17,92.87,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,31,25,80,182.73,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,32,26,77,238.56,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,33,27,74,191.64,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,34,28,71,100.65,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,35,29,68,56.7,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,36,30,65,21.77,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,37,31,62,8.82,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,38,32,59,11.23,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,39,33,56,29.79,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,40,34,53,16.28,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,41,35,50,40.3,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,42,36,47,118.79,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,43,37,44,210.72,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,44,38,41,255.96,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,45,39,38,177.23,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,46,40,35,119.12,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,47,41,32,52.85,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,48,42,29,22.92,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,49,43,26,15.47,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,50,44,23,0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,51,45,20,11.16,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,52,46,17,28.35,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,53,25,80,65.85,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,54,26,77,108.67,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,55,27,74,196.66,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,56,28,71,250.11,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,57,29,68,182.04,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,58,30,65,119.61,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,59,31,62,54.94,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,60,32,59,18.87,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,61,33,56,4.68,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,62,34,53,11.75,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,63,35,50,0,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,64,36,47,21.01,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,65,37,44,47.85,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,66,38,41,78.94,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,67,39,38,206.69,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,68,40,35,251.25,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,69,41,32,174.38,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,70,42,29,123.46,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,71,43,26,49.81,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,72,44,23,34.43,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,73,45,20,10.46,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,74,46,17,13.24,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,75,25,80,27.1,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,76,26,77,16.39,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,77,27,74,59.39,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,78,28,71,100.97,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,79,29,68,190.31,1
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,80,30,65,256.55,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,81,31,62,174.83,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,82,32,59,126.19,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,83,33,56,77.78,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,84,34,53,15.85,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,85,35,50,5.17,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,86,36,47,16.18,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,87,37,44,2.77,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,88,38,41,19.31,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,89,39,38,45.96,2
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,90,40,35,107.7,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,91,41,32,199.41,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,92,42,29,261.65,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,93,43,26,193.01,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,94,44,23,121.04,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,95,45,20,76.19,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,96,46,17,21.15,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,97,25,81,15.41,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,98,26,79,15.76,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,99,27,76,16.76,0
Chilli,Black Soil,Vegetative Growth / Root or Tuber Development,100,28,73,37.13,0
Chilli,Black Soil,Flowering,1,29,70,38.54,1
Chilli,Black Soil,Flowering,2,30,67,90.08,1
Chilli,Black Soil,Flowering,3,31,64,188.08,1
Chilli,Black Soil,Flowering,4,32,61,251.25,1
Chilli,Black Soil,Flowering,5,33,58,173.4,1
Chilli,Black Soil,Flowering,6,34,55,115.5,1
Chilli,Black Soil,Flowering,7,35,52,78.79,1
Chilli,Black Soil,Flowering,8,36,49,21.93,1
Chilli,Black Soil,Flowering,9,25,80,0,1
Chilli,Black Soil,Flowering,10,26,77,2.74,1
Chilli,Black Soil,Flowering,11,27,74,6.08,1
Chilli,Black Soil,Flowering,12,28,71,9.97,1
Chilli,Black Soil,Flowering,13,29,68,62.41,1
Chilli,Black Soil,Flowering,14,30,65,112.12,1
Chilli,Black Soil,Flowering,15,31,62,194.49,1
Chilli,Black Soil,Flowering,16,32,59,253.07,1
Chilli,Black Soil,Flowering,17,33,56,171.73,1
Chilli,Black Soil,Flowering,18,34,53,123.81,1
Chilli,Black Soil,Flowering,19,35,50,48.73,1
Chilli,Black Soil,Flowering,20,36,47,31.13,1
Chilli,Black Soil,Flowering,21,37,44,21.92,1
Chilli,Black Soil,Flowering,22,38,41,0.44,1
Chilli,Black Soil,Flowering,23,39,38,7.61,1
Chilli,Black Soil,Flowering,24,40,35,2.45,1
Chilli,Black Soil,Flowering,25,41,32,55.3,1
Chilli,Black Soil,Flowering,26,42,29,95.4,1
Chilli,Black Soil,Flowering,27,43,26,212.77,1
Chilli,Black Soil,Flowering,28,44,23,255.97,1
Chilli,Black Soil,Flowering,29,45,20,178.19,1
Chilli,Black Soil,Flowering,30,46,17,133.51,1
Chilli,Black Soil,Flowering,31,25,80,71.19,1
Chilli,Black Soil,Flowering,32,26,77,29.64,1
Chilli,Black Soil,Flowering,33,27,74,0,1
Chilli,Black Soil,Flowering,34,28,71,6.89,1
Chilli,Black Soil,Flowering,35,29,68,4.49,1
Chilli,Black Soil,Flowering,36,30,65,9.74,1
Chilli,Black Soil,Flowering,37,31,62,40.51,1
Chilli,Black Soil,Flowering,38,32,59,100.74,1
Chilli,Black Soil,Flowering,39,33,56,189.75,1
Chilli,Black Soil,Flowering,40,34,53,254.01,1
Chilli,Black Soil,Flowering,41,35,50,184.16,1
Chilli,Black Soil,Flowering,42,36,47,111.89,1
Chilli,Black Soil,Flowering,43,37,44,58.5,1
Chilli,Black Soil,Flowering,44,38,41,27.51,1
Chilli,Black Soil,Flowering,45,39,38,28.34,1
Chilli,Black Soil,Flowering,46,40,35,0,1
Chilli,Black Soil,Flowering,47,41,32,0,1
Chilli,Black Soil,Flowering,48,42,29,12.42,1
Chilli,Black Soil,Flowering,49,43,26,43.66,1
Chilli,Black Soil,Flowering,50,44,23,96.98,1
Chilli,Black Soil,Flowering,51,45,20,204.01,1
Chilli,Black Soil,Flowering,52,46,17,257.35,1
Chilli,Black Soil,Flowering,53,25,80,179.82,1
Chilli,Black Soil,Flowering,54,26,77,133.27,1
Chilli,Black Soil,Flowering,55,27,74,55.59,1
Chilli,Black Soil,Flowering,56,28,71,42.6,1
Chilli,Black Soil,Flowering,57,29,68,23.08,1
Chilli,Black Soil,Flowering,58,30,65,0.94,1
Chilli,Black Soil,Flowering,59,31,62,0,1
Chilli,Black Soil,Flowering,60,32,59,0,1
Chilli,Black Soil,Flowering,61,33,56,56.05,1
Chilli,Black Soil,Flowering,62,34,53,105.23,1
Chilli,Black Soil,Flowering,63,35,50,203.86,1
Chilli,Black Soil,Flowering,64,36,47,263.82,1
Chilli,Black Soil,Flowering,65,37,44,167.2,1
Chilli,Black Soil,Flowering,66,38,41,110.15,1
Chilli,Black Soil,Flowering,67,39,38,76.87,1
Chilli,Black Soil,Flowering,68,40,35,4.07,1
Chilli,Black Soil,Flowering,69,41,32,10.7,1
Chilli,Black Soil,Flowering,70,42,29,3.14,1
Chilli,Black Soil,Flowering,71,43,26,5.2,1
